"row#","Name","FIPS","Source","Life Expectancy","Self-Reported Physical Health","Self-Reported Mental Health","Alcohol Abuse","Current Diabetes","Current Adult Asthma","Stroke","COPD","CHD","Cancer","High Blood Pressure","Cholesterol Screening","Routine Doctor Visit","Colonoscopy","Mammogram","Older Men Preventive Screening","Older Women Preventive Screening","Dental Exams","Proximity to Nursing Homes","Medically Underserved Areas","Current Lack of Health Insurance","Proximity to hospitals","Below Poverty","Unemployed","Low Income","No High School Diploma","Religious Organizations","Civic and Social Organizations","Aged 65 or Older","Aged 17 or Younger","Civilian with a Disability","Single-Parent Households","Minority","Speaks English Less than Well","Redlining","Multi-Unit Structures","Mobile Homes","Crowding","No Vehicle","Group Quarters","Housing Foreclosure Risk","Percent of Housing Units Built Between 1940-1969 as of 2015-2019","Blight Violations","Flooding risk to roads","Lane miles per capita","Road Quality and Maintenance","Public Transit Performance","Bridge Quality and Maintenance","Walkability","Bikability","Residential Energy Cost Burden","EV Charging Stations","Modified Retail Food Environment Index","Indoor Plumbing","Percent of Household with no internet access","Percent of household with smartphone but no other device.","Housing Affordability (renters)","Housing Affordability (owners)","Public Library Locations","HUD Public Housing","Improve Detroit Issues","Total vehicle miles traveled per capita","Passenger vehicle miles traveled per capita","Truck vehicle miles traveled per capita","Heavy Duty Vehicle vehicle miles traveled per capita","Proximity to Ports","Rail Crossings","Traffic Proximity and Volume","National Transportation Noise Map","Risk-Screening Environmental Indicators (RSEI)","Air Tox Respiratory","Air Tox Neurological","Air Tox Liver","Air Tox Developmental","Air Tox Reproductive","Air Tox Kidney","Air Tox Immunological","Air Tox Thyroid","Air Tox Total Cancer Risk","Lead Paint: % housing units built before 1960","Superfund Sites","Brownfields","Stream Toxicity Risk-Screening Environmental Indicators (RSEI)","NPL sites","Hazardous Waste Management Facilities (TSDFs)","Facilities with Enforcement or Violation","TSCA Facilities","Risk Management Plan Facilities","Chemical Manufacturers","Metal Recyclers","Annual average PM2.5 concentrations","NO2 concentration","Ozone concentration","Parks and Greenspace","Impermeable Surfaces","Forest Land Cover","Increased PM2.5 mortality - CVD (ages 65+)","Increase in childhood asthma incidence","Expected Annual Loss - Agriculture Value","Expected Annual Loss - Building Value","Expected Annual Loss - Population Equivalence","Methane Emissions","Days with maximum temperature above 35C","Days with maximum temperature above 40C","Frost Days","Maximum of maximum temperatures","Mean temperature","Urban Heat Island Extreme Heat Days","Consecutive Dry Days","Wildfire - Annualized Frequency","Surface PM2.5","Snowfall","Standardized Precip Index","Total Precipitation","Riverine Flooding - Annualized Frequency","Tornado - Annualized Frequency"
255,"26163542500",26163542500,"+42.3927935,-083.2132702",0.0517799352750809,0.155339805825243,0.110032362459547,0.579288025889968,0.365695792880259,0.207119741100324,0.310679611650485,0.158576051779935,0.245954692556634,0.669902912621359,0.411003236245955,0.388349514563107,0.129449838187702,0.0938511326860841,0.103559870550162,0.16504854368932,0.0938511326860841,0.116504854368932,0.545454545454545,0.349480968858132,0.0938511326860841,0.627831715210356,0.220064724919094,0.258899676375405,0.181229773462783,0.0744336569579288,0.660194174757282,0.8,0.760517799352751,0.54368932038835,0.132686084142395,0.605177993527508,0.767918088737201,0.614886731391586,0.198473282442748,0.359223300970874,0,0.566343042071198,0.297734627831715,0,0.0776699029126214,0.466019417475728,0.349514563106796,0.00323624595469256,1,0.210355987055016,0.0388349514563107,1,0.870550161812298,0.957928802588997,0.149837133550489,1,0.324675324675325,0.375404530744337,0.197411003236246,0.682847896440129,0.365695792880259,0.948220064724919,1,0,0.070945945945946,0.789644012944984,0.783171521035599,0.799352750809062,0.757281553398058,0,0,0.938511326860841,0.993527508090615,0.56957928802589,0.00324675324675325,0.579288025889968,1,0.918831168831169,1,0.0228758169934641,0.514563106796117,0.262135922330097,0.0293159609120521,0.750809061488673,0,0.0614886731391586,0.715210355987055,0.11326860841424,0.229773462783172,0.245954692556634,0,0.087378640776699,0.572815533980583,0.446601941747573,0.608414239482201,0.333333333333333,0.0776699029126214,0.493023255813954,0.0809061488673139,1,0.390879478827362,0.853820598006645,0,0.524271844660194,0.524271844660194,0.245901639344262,1,1,1,0,1,0.786941580756014,1,0,1,0,0,1,0,0.414239482200647
256,"26163542600",26163542600,"+42.3829687,-083.2077387",0.737864077669903,0.210355987055016,0.226537216828479,0.546925566343042,0.391585760517799,0.359223300970874,0.339805825242718,0.210355987055016,0.210355987055016,0.359223300970874,0.478964401294498,0.365695792880259,0.26537216828479,0.174757281553398,0.029126213592233,0.352750809061489,0.213592233009709,0.213592233009709,0.675324675324675,0.349480968858132,0.168284789644013,0.711974110032362,0.459546925566343,0.174757281553398,0.491909385113269,0.275080906148867,0.43042071197411,0.903703703703704,0.297734627831715,0.977346278317152,0.16504854368932,0.944983818770227,1,0,0.198473282442748,0.673139158576052,0,0.754045307443366,0.514563106796117,0,0.928802588996764,0.744336569579288,0.838187702265372,0.00323624595469256,1,0.122977346278317,0.0388349514563107,0.848484848484848,0.673139158576052,0.993527508090615,0.234527687296417,0.933333333333333,0.212121212121212,0.375404530744337,0.362459546925566,0.313915857605178,0.977346278317152,0.666666666666667,1,0,0.172297297297297,0.825242718446602,0.825242718446602,0.825242718446602,0.809061488673139,0,0.853896103896104,0.825242718446602,0.967637540453075,0.56957928802589,0.00324675324675325,0.579288025889968,1,0.376623376623377,0.421383647798742,0.0228758169934641,0.00970873786407767,0.262135922330097,0.0293159609120521,0.893203883495146,0,0.116504854368932,0.776699029126214,0.155339805825243,0.29126213592233,0.323624595469256,0,0.158576051779935,0.637540453074434,0.524271844660194,0.715210355987055,0.378640776699029,0.103559870550162,1,0.576051779935275,1,0,0.378737541528239,0,0.72168284789644,0.692556634304207,0.442622950819672,1,1,1,0,1,0.786941580756014,1,0,1,0,0,1,0,0.73462783171521
257,"26163542700",26163542700,"+42.3824612,-083.2268100",0.576051779935275,0.644012944983819,0.857605177993528,0.546925566343042,0.44336569579288,0.877022653721683,0.407766990291262,0.517799352750809,0.3042071197411,0.12621359223301,0.372168284789644,0.168284789644013,0.640776699029126,0.634304207119741,0.158576051779935,0.86084142394822,0.663430420711974,0.766990291262136,0.863636363636364,1,0.689320388349515,0,0.605177993527508,0.611650485436893,0.73462783171521,0.333333333333333,0.420711974110032,1,0.200647249190939,0.608414239482201,0.559870550161812,0.449838187702265,0.307167235494881,0,0.198473282442748,0.365695792880259,0,0.398058252427184,0.407766990291262,0.652597402597403,0.977346278317152,0.58252427184466,0.362459546925566,0.553398058252427,1,0.174757281553398,0.0388349514563107,1,0.763754045307443,0.970873786407767,0.644951140065147,0.705263157894737,0.653679653679654,0.375404530744337,0.368932038834951,0.40453074433657,0.100323624595469,0.385113268608414,1,0,0.85472972972973,0.902912621359223,0.902912621359223,0.796116504854369,0.747572815533981,0,0.795454545454545,0.741100323624595,0,0.210355987055016,0.00324675324675325,0.0453074433656958,1,0.376623376623377,1,0.0228758169934641,0.00970873786407767,0.262135922330097,0.0293159609120521,0.669902912621359,0,0.029126213592233,0.880258899676375,0.13915857605178,0.653721682847896,0.343042071197411,0,0.0776699029126214,0.514563106796117,0.43042071197411,0.731391585760518,0.297734627831715,0.029126213592233,1,0.948220064724919,1,0.390879478827362,0.976744186046512,0,0.0841423948220065,0.058252427184466,0.177049180327869,1,1,1,0,1,0.786941580756014,1,0,1,0,0,1,0,0.760517799352751
258,"26163542800",26163542800,"+42.3901406,-083.2243491",0.239482200647249,0.0776699029126214,0.0550161812297735,0.627831715210356,0.262135922330097,0.148867313915858,0.197411003236246,0.0809061488673139,0.103559870550162,0.669902912621359,0.349514563106796,0.307443365695793,0.0744336569579288,0.0517799352750809,0.0258899676375405,0.0906148867313916,0.058252427184466,0.0614886731391586,0.766233766233766,1,0.0550161812297735,0,0.0485436893203884,0.40453074433657,0.0841423948220065,0.0614886731391586,0.41747572815534,0.207407407407407,0.854368932038835,0.488673139158576,0.174757281553398,0.177993527508091,0.293515358361775,0.715210355987055,0.198473282442748,0.330097087378641,0,0.647249190938511,0.116504854368932,0,0.0938511326860841,0.757281553398058,0.378640776699029,0.44336569579288,1,0.0970873786407767,0.0388349514563107,1,0.776699029126214,0.935275080906149,0.0651465798045603,0.824561403508772,0.554112554112554,0.375404530744337,0.0679611650485437,0.0323624595469256,0.197411003236246,0.711974110032362,1,0,0.425675675675676,0.779935275080906,0.770226537216828,0.789644012944984,0.770226537216828,0,0,0.16504854368932,0,0.398058252427184,0.00324675324675325,0.0453074433656958,1,0.376623376623377,1,0.0228758169934641,0.00970873786407767,0.262135922330097,0.0293159609120521,0.378640776699029,0,0.0388349514563107,0.870550161812298,0.110032362459547,0.462783171521036,0.294498381877023,0,0.0550161812297735,0.508090614886731,0.423948220064725,0.705501618122977,0.220064724919094,0.0226537216828479,0.493023255813954,0.106796116504854,1,0.635179153094463,0.983388704318937,0,0.414239482200647,0.537216828478964,0.177049180327869,1,1,1,0,1,0.786941580756014,1,0,1,0,0,1,0,0.268608414239482
259,"26163542900",26163542900,"+42.3988392,-083.2260719",0.103559870550162,0.0485436893203884,0.0453074433656958,0.737864077669903,0.129449838187702,0.103559870550162,0.106796116504854,0.0388349514563107,0.0550161812297735,0.70873786407767,0.26537216828479,0.245954692556634,0.129449838187702,0.0323624595469256,0.029126213592233,0.0485436893203884,0.0485436893203884,0.0388349514563107,0.668831168831169,0.349480968858132,0.0453074433656958,0.666666666666667,0.0226537216828479,0.41747572815534,0.0744336569579288,0.0938511326860841,0.741100323624595,0.511111111111111,0.961165048543689,0.168284789644013,0.521035598705502,0.119741100323625,0.351535836177474,0.779935275080906,0.0381679389312977,0,0,0.271844660194175,0.0453074433656958,0,0.896440129449838,0.362459546925566,0.252427184466019,0.44336569579288,1,0.129449838187702,0.0388349514563107,1,0.174757281553398,0.508090614886731,0.0651465798045603,0.912280701754386,0.653679653679654,0.864077669902913,0.0744336569579288,0.0550161812297735,0.100323624595469,0.711974110032362,0.90625,0,0.209459459459459,0.576051779935275,0.588996763754045,0.637540453074434,0.621359223300971,0,0,0.524271844660194,0.449838187702265,0.711974110032362,0.00324675324675325,0.0453074433656958,1,0.376623376623377,1,0.0228758169934641,0.00970873786407767,0.262135922330097,0.0293159609120521,0.527508090614887,0,0.0323624595469256,0.757281553398058,0.0776699029126214,0.187702265372168,0.213592233009709,0,0.0453074433656958,0.453074433656958,0.362459546925566,0.669902912621359,0.242718446601942,0.0906148867313916,1,0.100323624595469,1,0.703583061889251,0.780730897009967,0,0.880258899676375,0.760517799352751,0.272131147540984,1,1,1,0,1,0.786941580756014,1,0,1,0,0,1,0,0.679611650485437
260,"26163543000",26163543000,"+42.4068106,-083.2257349",0.440129449838188,0.0226537216828479,0.0226537216828479,0.809061488673139,0.0517799352750809,0.0485436893203884,0.0323624595469256,0.0258899676375405,0.0258899676375405,0.809061488673139,0.281553398058252,0.385113268608414,0.0809061488673139,0.0129449838187702,0.00323624595469256,0.0161812297734628,0.0129449838187702,0.0194174757281553,0.496753246753247,0,0.0161812297734628,0.614886731391586,0.0161812297734628,0.0453074433656958,0.0355987055016181,0.0194174757281553,0.889967637540453,0.592592592592593,0.889967637540453,0.242718446601942,0.398058252427184,0.203883495145631,0.385665529010239,0,0.0381679389312977,0,0,0.346278317152104,0.00647249190938511,0.62987012987013,0.741100323624595,0.40453074433657,0.223300970873786,0.44336569579288,1,0.184466019417476,0.0388349514563107,1,0.174757281553398,0.472491909385113,0.0358306188925081,0.866666666666667,0.952380952380952,0.737864077669903,0.0194174757281553,0.029126213592233,0.0485436893203884,0.087378640776699,0.8046875,0,0.641891891891892,0.818770226537217,0.828478964401295,0.728155339805825,0.530744336569579,0,0,0.841423948220065,0.601941747572815,0.388349514563107,0.00324675324675325,0.0453074433656958,1,0.918831168831169,1,0.0228758169934641,0.514563106796117,0.00323624595469256,0.0293159609120521,0.271844660194175,0,0.0453074433656958,0.640776699029126,0.0485436893203884,0.100323624595469,0.106796116504854,0,0.0323624595469256,0.378640776699029,0.294498381877023,0.637540453074434,0.249190938511327,0.119741100323625,1,0.11326860841424,1,0.635179153094463,0.933554817275748,0,0.469255663430421,0.300970873786408,0.291803278688525,1,1,1,0,1,0.786941580756014,1,0,1,0,0,1,0,0.3042071197411
261,"26163543100",26163543100,"+42.4126595,-083.2284219",0.0420711974110032,0.0679611650485437,0.0517799352750809,0.760517799352751,0.187702265372168,0.103559870550162,0.12621359223301,0.0614886731391586,0.0841423948220065,0.669902912621359,0.307443365695793,0.365695792880259,0.161812297734628,0.0485436893203884,0.0388349514563107,0.0679611650485437,0.0453074433656958,0.0485436893203884,0.396103896103896,0,0.0485436893203884,0.624595469255663,0.116504854368932,0.158576051779935,0.0517799352750809,0.0161812297734628,0.436893203883495,1,0.773462783171521,0.197411003236246,0.41747572815534,0.187702265372168,0.303754266211604,0,0.0381679389312977,0,0,0.462783171521036,0.0323624595469256,0.441558441558442,0.705501618122977,0.621359223300971,0.446601941747573,0.44336569579288,1,0.436893203883495,0.0388349514563107,1,0.242718446601942,0.679611650485437,0.0358306188925081,0.873684210526316,0.350649350649351,0.634304207119741,0.0388349514563107,0.110032362459547,0.100323624595469,0.12621359223301,0.7890625,0,0.47972972972973,0.588996763754045,0.605177993527508,0.498381877022654,0.407766990291262,0,0,0.783171521035599,0.647249190938511,0.462783171521036,0.00324675324675325,0.0453074433656958,1,0.376623376623377,1,0.0228758169934641,0.00970873786407767,0.00323624595469256,0.0293159609120521,0.595469255663431,0,0.087378640776699,0.6957928802589,0.0355987055016181,0.0841423948220065,0.0258899676375405,0,0.0258899676375405,0.300970873786408,0.245954692556634,0.656957928802589,0.161812297734628,0.155339805825243,1,0.119741100323625,1,0.775244299674267,0.481727574750831,0,0.851132686084142,0.501618122977346,0.291803278688525,1,1,1,0,1,0.786941580756014,1,0,1,0,0,1,0,0.330097087378641
262,"26163543200",26163543200,"+42.4112995,-083.2475927",0.313915857605178,0.087378640776699,0.106796116504854,0.773462783171521,0.16504854368932,0.207119741100324,0.148867313915858,0.0906148867313916,0.0647249190938511,0.359223300970874,0.317152103559871,0.220064724919094,0.378640776699029,0.0809061488673139,0.0420711974110032,0.122977346278317,0.0841423948220065,0.0906148867313916,0.50974025974026,0,0.110032362459547,0.84789644012945,0.122977346278317,0.663430420711974,0.236245954692557,0.26537216828479,0.323624595469256,0.192592592592593,0.385113268608414,0.375404530744337,0.514563106796117,0.346278317152104,0.744027303754266,0,0.0381679389312977,0.58252427184466,0.889967637540453,0,0.181229773462783,0.441558441558442,0.776699029126214,0.851132686084142,0.491909385113269,0.44336569579288,1,0.741100323624595,0.0388349514563107,1,0.142394822006473,0.58252427184466,0.107491856677524,0.708771929824561,0.770562770562771,0.640776699029126,0.229773462783172,0.271844660194175,0.288025889967638,0.711974110032362,0.49609375,0,0.496621621621622,0.394822006472492,0.401294498381877,0.440129449838188,0.168284789644013,0,0,0.666666666666667,0.70873786407767,0.579288025889968,0.00324675324675325,0.0453074433656958,1,0.376623376623377,1,0.0228758169934641,0.00970873786407767,0.00323624595469256,0.0293159609120521,0.915857605177994,0,0.0355987055016181,0.802588996763754,0.0226537216828479,0.145631067961165,0.158576051779935,0,0.0809061488673139,0.258899676375405,0.15210355987055,0.776699029126214,0.119741100323625,0.110032362459547,0.493023255813954,0.161812297734628,1,0.390879478827362,0.498338870431894,0,0.702265372168285,0.601941747572815,0.291803278688525,1,1,1,0,1,1,1,0.770226537216828,1,0,0,1,0,0.627831715210356
263,"26163543400",26163543400,"+42.4015679,-083.2374736",0.440129449838188,0.110032362459547,0.142394822006473,0.731391585760518,0.229773462783172,0.252427184466019,0.197411003236246,0.100323624595469,0.0841423948220065,0.359223300970874,0.436893203883495,0.330097087378641,0.352750809061489,0.12621359223301,0.0809061488673139,0.13915857605178,0.106796116504854,0.11326860841424,0.733766233766234,0.349480968858132,0.132686084142395,0.783171521035599,0.058252427184466,0.313915857605178,0.12621359223301,0.472491909385113,0.919093851132686,1,0.922330097087379,0.323624595469256,0.29126213592233,0.268608414239482,0.542662116040956,0,0.0381679389312977,0.449838187702265,0,0.414239482200647,0.203883495145631,0.574675324675325,0.216828478964401,0.896440129449838,0.692556634304207,0.44336569579288,1,0.307443365695793,0.0388349514563107,1,0.627831715210356,0.83495145631068,0.107491856677524,0.828070175438597,1,0.805825242718447,0.207119741100324,0.72168284789644,0.621359223300971,0.618122977346278,0.765625,0,0.185810810810811,0.11326860841424,0.11326860841424,0.16504854368932,0.0938511326860841,0,0,0.368932038834951,0.724919093851133,0.595469255663431,0.00324675324675325,0.0453074433656958,1,0.376623376623377,1,0.0228758169934641,0.00970873786407767,0.262135922330097,0.0293159609120521,0.948220064724919,0,0.0420711974110032,0.737864077669903,0.058252427184466,0.116504854368932,0.229773462783172,0,0.0744336569579288,0.381877022653722,0.284789644012945,0.70873786407767,0.148867313915858,0.058252427184466,0.493023255813954,0.110032362459547,1,0.390879478827362,0.59468438538206,0,0.537216828478964,0.715210355987055,0.278688524590164,1,1,1,0,1,0.786941580756014,1,0,1,0,0,1,0,0.420711974110032
264,"26163543500",26163543500,"+42.4040427,-083.2498756",0.611650485436893,0.58252427184466,0.925566343042071,0.70873786407767,0.294498381877023,0.912621359223301,0.310679611650485,0.517799352750809,0.229773462783172,0.0679611650485437,0.294498381877023,0.155339805825243,0.812297734627832,0.812297734627832,0.841423948220065,0.660194174757282,0.41747572815534,0.766990291262136,0.694805194805195,1,0.770226537216828,0.886731391585761,0.957928802588997,0.870550161812298,0.588996763754045,0.825242718446602,0.394822006472492,1,0.0323624595469256,0.870550161812298,0.300970873786408,0.98705501618123,0.344709897610922,0,0.0381679389312977,0.40453074433657,0.977346278317152,0.330097087378641,0.378640776699029,0,0.588996763754045,0.44336569579288,0.436893203883495,0.44336569579288,1,0.488673139158576,0.0388349514563107,1,0.799352750809062,0.902912621359223,0.775244299674267,0.652631578947369,1,0.763754045307443,0.631067961165049,0.682847896440129,0.226537216828479,0.517799352750809,0.51953125,0,0.462837837837838,0.242718446601942,0.249190938511327,0,0,0,0,0.0420711974110032,0.307443365695793,0.087378640776699,0.00324675324675325,0.0453074433656958,1,0.376623376623377,1,0.0228758169934641,0.00970873786407767,0.262135922330097,0.0293159609120521,0.223300970873786,0,0.058252427184466,0.822006472491909,0.0453074433656958,0.174757281553398,0.375404530744337,0,0.119741100323625,0.336569579288026,0.174757281553398,0.815533980582524,0.110032362459547,0.0906148867313916,0.493023255813954,0.0323624595469256,1,0.853420195439739,0.578073089700997,0,0.0938511326860841,0.220064724919094,0.291803278688525,1,1,1,0,1,0.786941580756014,1,0.925566343042071,1,0,0,1,0,0.310679611650485
265,"26163543600",26163543600,"+42.3968066,-083.2510232",0.977346278317152,0.935275080906149,0.967637540453075,0.514563106796117,0.563106796116505,0.967637540453075,0.653721682847896,0.935275080906149,0.773462783171521,0.262135922330097,0.394822006472492,0.488673139158576,0.828478964401295,0.935275080906149,0.86084142394822,0.699029126213592,0.802588996763754,0.944983818770227,0.847402597402597,1,0.883495145631068,0,0.967637540453075,0.883495145631068,0.864077669902913,0.919093851132686,0.0485436893203884,0.111111111111111,0.297734627831715,0.682847896440129,0.614886731391586,0.766990291262136,0.300341296928328,0.86084142394822,1,0,0,0.614886731391586,0.576051779935275,0,0.411003236245955,0.647249190938511,0.679611650485437,0.44336569579288,1,0.488673139158576,0.0388349514563107,1,0.957928802588997,0.977346278317152,0.866449511400652,0.543859649122807,1,0.941747572815534,0.741100323624595,0.818770226537217,0.177993527508091,0.517799352750809,0.54296875,0,0.793918918918919,0.453074433656958,0.456310679611651,0,0,0,0,0.0485436893203884,0,0.0614886731391586,0.00324675324675325,0.0453074433656958,1,0.376623376623377,1,0.0228758169934641,0.00970873786407767,0.262135922330097,0.0293159609120521,0.16504854368932,0,0.0906148867313916,0.854368932038835,0.0679611650485437,0.27831715210356,0.488673139158576,0,0.171521035598705,0.40453074433657,0.233009708737864,0.880258899676375,0.0938511326860841,0.0388349514563107,0.493023255813954,0.0517799352750809,1,0.830618892508143,0.0398671096345515,0,0.135922330097087,0.252427184466019,0.259016393442623,1,1,1,0,1,1,1,0.86084142394822,1,0,0,1,0,0.750809061488673
266,"26163543700",26163543700,"+42.3894635,-083.2386147",0.440129449838188,0.948220064724919,0.990291262135922,0.323624595469256,0.540453074433657,0.996763754045307,0.579288025889968,0.893203883495146,0.456310679611651,0.0517799352750809,0.401294498381877,0.203883495145631,0.812297734627832,0.948220064724919,0.770226537216828,0.906148867313916,0.886731391585761,0.977346278317152,0.912337662337662,1,0.915857605177994,0.877022653721683,0.925566343042071,0.938511326860841,0.961165048543689,0.825242718446602,0.381877022653722,0.792592592592593,0.0517799352750809,0.993527508090615,0.951456310679612,0.996763754045307,0.744027303754266,0.705501618122977,0.198473282442748,0.200647249190939,0.906148867313916,0.83495145631068,0.414239482200647,0,0.841423948220065,0.446601941747573,0.478964401294498,0.44336569579288,1,0.27831715210356,0.0388349514563107,1,0.909385113268608,0.902912621359223,0.775244299674267,0.621052631578947,1,0.996763754045307,0.624595469255663,0.974110032362459,0.705501618122977,0,0.87890625,0.977346278317152,0.675675675675676,0.783171521035599,0.792880258899676,0.58252427184466,0.585760517799353,0,0,0.155339805825243,0.805825242718447,0.414239482200647,0.00324675324675325,0.0453074433656958,1,0.376623376623377,1,0.0228758169934641,0.00970873786407767,0.262135922330097,0.0293159609120521,0.372168284789644,0,0.0550161812297735,0.889967637540453,0.100323624595469,0.533980582524272,0.423948220064725,0,0.100323624595469,0.440129449838188,0.346278317152104,0.744336569579288,0.190938511326861,0.00970873786407767,0.195348837209302,0.0906148867313916,1,0.576547231270358,0.196013289036545,0,0.310679611650485,0.56957928802589,0.177049180327869,1,1,1,0,1,0.786941580756014,1,0,1,0,0,1,0,0.711974110032362
267,"26163543800",26163543800,"+42.3894072,-083.2540332",0.440129449838188,0.300970873786408,0.44336569579288,0.779935275080906,0.255663430420712,0.336569579288026,0.252427184466019,0.359223300970874,0.323624595469256,0.242718446601942,0.258899676375405,0.255663430420712,0.812297734627832,0.550161812297735,0.83495145631068,0.177993527508091,0.213592233009709,0.349514563106796,0.918831168831169,1,0.407766990291262,0,0.73462783171521,0.925566343042071,0.385113268608414,0.653721682847896,0.200647249190939,0.222222222222222,0.297734627831715,0.411003236245955,0.488673139158576,0.731391585760518,0.215017064846416,0,1,0.478964401294498,0,0.414239482200647,0.73462783171521,0.652597402597403,0.517799352750809,0.462783171521036,0.339805825242718,0.44336569579288,0.142857142857143,0.0841423948220065,0.0388349514563107,1,0.967637540453075,0.957928802588997,0.644951140065147,0.456140350877193,1,0.375404530744337,0.757281553398058,0.699029126213592,0.288025889967638,0.226537216828479,0.60546875,0,0.743243243243243,0.938511326860841,0.944983818770227,0.776699029126214,0.6957928802589,0,0,0.763754045307443,0,0.0453074433656958,0.00324675324675325,0.0453074433656958,1,0.376623376623377,1,0.0228758169934641,0.00970873786407767,0.00323624595469256,0.0293159609120521,0.0938511326860841,0,0.106796116504854,0.925566343042071,0.0938511326860841,0.491909385113269,0.559870550161812,0,0.213592233009709,0.472491909385113,0.229773462783172,0.948220064724919,0.0711974110032362,0.00647249190938511,0.493023255813954,0.0388349514563107,1,0.830618892508143,0.584717607973422,0,0.0647249190938511,0.0906148867313916,0.177049180327869,1,1,1,0,1,1,1,0,1,0,0,1,0,0.385113268608414
268,"26163543900",26163543900,"+42.3819469,-083.2493385",0.440129449838188,0.954692556634304,0.967637540453075,0.440129449838188,0.705501618122977,0.967637540453075,0.73462783171521,0.941747572815534,0.822006472491909,0.242718446601942,0.436893203883495,0.521035598705502,0.825242718446602,0.893203883495146,0.870550161812298,0.961165048543689,0.84789644012945,0.961165048543689,0.967532467532468,1,0.902912621359223,0.977346278317152,0.951456310679612,0.899676375404531,0.944983818770227,0.893203883495146,0.938511326860841,0.22962962962963,0.229773462783172,0.870550161812298,0.533980582524272,0.932038834951456,0.37542662116041,0,1,0.796116504854369,0,0,0.226537216828479,0.711038961038961,0.55663430420712,0.466019417475728,0.100323624595469,0.44336569579288,0.142857142857143,0.103559870550162,0.0388349514563107,1,0.98705501618123,0.977346278317152,0.866449511400652,0.414035087719298,1,0.375404530744337,0.530744336569579,0.44336569579288,0.650485436893204,0.12621359223301,0.79296875,0,0.918918918918919,0.977346278317152,0.980582524271845,0.84789644012945,0.776699029126214,0,0.795454545454545,0.957928802588997,0.938511326860841,0.0517799352750809,0.00324675324675325,0.0453074433656958,1,0.376623376623377,1,0.0228758169934641,0.00970873786407767,0.262135922330097,0.0293159609120521,0.317152103559871,0,0.110032362459547,0.954692556634304,0.135922330097087,0.754045307443366,0.585760517799353,0,0.190938511326861,0.459546925566343,0.268608414239482,0.964401294498382,0.142394822006473,0.0129449838187702,0.195348837209302,0.0841423948220065,0.416666666666667,0.807817589576547,0.0232558139534884,0,0.550161812297735,0.0809061488673139,0.177049180327869,1,1,1,0,1,1,1,0.944983818770227,1,0,0,1,1,0.553398058252427
269,"26163544000",26163544000,"+42.3823964,-083.2671854",0.611650485436893,0.233009708737864,0.514563106796117,0.73462783171521,0.229773462783172,0.533980582524272,0.229773462783172,0.229773462783172,0.161812297734628,0.220064724919094,0.26537216828479,0.13915857605178,0.682847896440129,0.398058252427184,0.559870550161812,0.177993527508091,0.174757281553398,0.310679611650485,0.944805194805195,0,0.271844660194175,0.964401294498382,0.333333333333333,0.271844660194175,0.249190938511327,0.475728155339806,0.601941747572815,0.62962962962963,0.26537216828479,0.3042071197411,0.330097087378641,0.375404530744337,0.327645051194539,0.831715210355987,1,0.805825242718447,0.83495145631068,0.796116504854369,0.216828478964401,0.529220779220779,0.148867313915858,0.789644012944984,0.307443365695793,0.44336569579288,1,0.132686084142395,0.0388349514563107,0.515151515151515,0.902912621359223,0.902912621359223,0.234527687296417,0.378947368421053,1,0.375404530744337,0.233009708737864,0.660194174757282,0.592233009708738,0.517799352750809,0.59375,0,0.72972972972973,0.799352750809062,0.805825242718447,0.58252427184466,0.598705501618123,0,0,0.86084142394822,0.932038834951456,0.398058252427184,0.00324675324675325,0.0453074433656958,1,0.376623376623377,1,0.0228758169934641,0.00970873786407767,0.00323624595469256,0.0293159609120521,0.851132686084142,0,0.155339805825243,0.957928802588997,0.116504854368932,0.546925566343042,0.705501618122977,0,0.391585760517799,0.546925566343042,0.158576051779935,0.990291262135922,0.029126213592233,0.0679611650485437,0.195348837209302,0.12621359223301,0.75,0.752442996742671,0.697674418604651,0,0.925566343042071,0.682847896440129,0.177049180327869,1,1,1,0,1,1,1,0.957928802588997,1,0,0,1,1,0.398058252427184
